layer,episode,type,weight_mean,weight_std,grad_mean,grad_std
fc1.bias,583,critic,-0.0006118604796938598,0.1179177537560463,-2.2876897858709055e-12,2.1059327892647417e-11
fc3.weight,583,actor,0.016121743246912956,0.4903741776943207,4.018924300908111e-05,8.532256470061839e-05
fc2.bias,583,actor,-0.01671861670911312,0.12902164459228516,1.1126619483547984e-06,2.8913435016875155e-05
fc1.weight,583,critic,0.016085755079984665,0.21216633915901184,-2.624783337523695e-05,0.0018716503400355577
fc3.weight,583,critic,-0.007869397290050983,0.10541831701993942,0.00031287208548747003,0.03466485068202019
fc3.bias,583,critic,0.10860433429479599,0.0,-1.0002079010009766,0.0
fc3.bias,583,actor,-0.0670144334435463,0.13793201744556427,0.0001525811676401645,4.3130581616424024e-05
fc1.bias,583,actor,-0.0006129181128926575,0.11791809648275375,-8.982334461730274e-14,2.74851452361502e-12
fc1.weight,583,actor,0.007013216614723206,0.23953425884246826,-1.7541419765620958e-06,0.000125054270029068
fc2.bias,584,critic,-0.06989116221666336,0.10352309048175812,0.0006433248054236174,0.006139772478491068
bn1.bias,584,critic,-0.18217675387859344,0.10342907905578613,0.00029731597169302404,0.004811429418623447
bn1.bias,584,actor,-0.1320587545633316,0.13384026288986206,9.800826319406042e-07,0.00010552280582487583
bn1.weight,584,actor,0.7416382431983948,0.3485586941242218,7.538816362284706e-07,9.285964915761724e-05
bn1.weight,584,critic,0.44795387983322144,0.25246328115463257,0.00026447512209415436,0.004286258015781641
fc3.bias,584,critic,0.10958803445100784,0.0,-0.9997376203536987,0.0
fc3.bias,584,actor,-0.06811734288930893,0.13926337659358978,-0.00010471249697729945,1.5605446890276653e-07
fc2.bias,584,actor,-0.01653776317834854,0.1293983906507492,2.6818474907486234e-06,2.8189429940539412e-05
fc3.weight,584,critic,-0.008146501146256924,0.10575499385595322,0.000434105604654178,0.033615320920944214
fc3.weight,584,actor,0.015460669063031673,0.49131155014038086,-2.3737729861750267e-05,9.249917638953775e-05
fc1.bias,584,actor,-0.000612826319411397,0.11791814118623734,-7.456384685036732e-13,3.9060035587901165e-12
fc1.weight,584,critic,0.016072064638137817,0.21251945197582245,-3.411747456993908e-05,0.0017880875384435058
fc1.weight,584,actor,0.006938987877219915,0.2400052398443222,4.7780827117094304e-06,0.00013971238513477147
fc2.weight,584,actor,-0.06364596635103226,0.2541840374469757,5.569990548792703e-07,1.3781561392534059e-05
fc2.weight,584,critic,-0.04473056644201279,0.12681327760219574,7.585810089949518e-05,0.00091737654292956
fc1.bias,584,critic,-0.0006118600722402334,0.1179177463054657,-4.2837459382667753e-13,1.9771240200583406e-11
fc1.weight,585,critic,0.01607506535947323,0.21286343038082123,-9.655522262619343e-06,0.0019452933920547366
bn1.bias,585,actor,-0.13125522434711456,0.134085014462471,2.997141791638569e-06,0.00010515603207750246
fc1.weight,585,actor,0.00705913919955492,0.2400015890598297,-3.1472748673877504e-07,0.00016796031559351832
fc3.bias,585,actor,-0.06807585805654526,0.1399661898612976,4.5350090658757836e-05,0.00018842551799025387
bn1.weight,585,actor,0.742638111114502,0.34819579124450684,5.957414487056667e-06,0.0001003417928586714
fc3.weight,585,critic,-0.00836835615336895,0.10573640465736389,0.00042351437150500715,0.03418692573904991
fc2.weight,585,critic,-0.04483233019709587,0.12704207003116608,8.210713713197038e-05,0.0008922857814468443
fc3.weight,585,actor,0.015415987931191921,0.4921855628490448,-1.0496787581359968e-05,0.0001723282621242106
fc1.bias,585,actor,-0.0006126775988377631,0.11791811138391495,4.3717010263580325e-13,2.8382790909220468e-12
fc1.bias,585,critic,-0.0006118595483712852,0.1179177463054657,-1.1018770531417976e-12,1.5748870957343897e-11
fc2.weight,585,actor,-0.06431400775909424,0.25452086329460144,7.932248422548582e-07,1.680876266618725e-05
fc3.bias,585,critic,0.1097467839717865,0.0,-1.000123381614685,0.0
fc2.bias,585,actor,-0.017626820132136345,0.1290191113948822,2.3505544959334657e-06,3.3127627830253914e-05
fc2.bias,585,critic,-0.0701008141040802,0.10407241433858871,0.0006716385250911117,0.006090663373470306
bn1.bias,585,critic,-0.1829763948917389,0.10299795120954514,0.0002884774294216186,0.0047348192892968655
bn1.weight,585,critic,0.4477483630180359,0.25223252177238464,0.00027713231975212693,0.004230236168950796
fc2.weight,586,actor,-0.06416039168834686,0.2551249861717224,-9.94028937384428e-07,1.3632473383040633e-05
fc2.weight,586,critic,-0.04507851600646973,0.1275794357061386,9.027058695210144e-05,0.0009359295945614576
fc1.weight,586,critic,0.01605508103966713,0.21358127892017365,-7.154815830290318e-05,0.0019130429718643427
bn1.weight,586,actor,0.7433059811592102,0.34799566864967346,-5.121443791722413e-06,0.00011215233098482713
fc1.weight,586,actor,0.007136706728488207,0.2408294528722763,5.097838311485248e-06,0.00014707533409819007
bn1.bias,586,actor,-0.13211725652217865,0.13286563754081726,5.274904196994612e-06,0.000131712993606925
fc3.weight,586,actor,0.014322428032755852,0.49432358145713806,-9.77526269707596e-06,0.00010714418021962047
bn1.bias,586,critic,-0.183030903339386,0.10309944301843643,0.0001390219695167616,0.004711140412837267
fc2.bias,586,actor,-0.01605520211160183,0.130439892411232,-4.352750693215057e-06,2.8385271434672177e-05
fc2.bias,586,critic,-0.06988713145256042,0.10457077622413635,0.0008301448542624712,0.006026581861078739
fc3.bias,586,critic,0.11102528125047684,0.0,-1.0000778436660767,0.0
fc1.bias,586,actor,-0.000612487958278507,0.11791830509901047,1.480857266238783e-13,5.209061047090069e-12
fc3.weight,586,critic,-0.00915511418133974,0.1069134995341301,0.0005402864189818501,0.03397773578763008
bn1.weight,586,critic,0.44829756021499634,0.2520354092121124,0.00023039168445393443,0.004399854689836502
fc3.bias,586,actor,-0.06923823058605194,0.14047810435295105,-2.1826293959748e-05,0.00023277012223843485
fc1.bias,586,critic,-0.0006118595483712852,0.1179177463054657,5.828069147076342e-13,1.735679482084418e-11
fc1.weight,587,critic,0.01607079803943634,0.21372239291667938,-2.123616468452383e-05,0.001676100422628224
fc2.weight,587,critic,-0.04517202079296112,0.12768006324768066,8.11563731986098e-05,0.0009095318964682519
fc2.weight,587,actor,-0.06385017186403275,0.25521281361579895,7.152625585149508e-07,1.642356437514536e-05
fc3.bias,587,critic,0.11158730089664459,0.0,-0.9999160766601562,0.0
fc3.bias,587,actor,-0.06716801971197128,0.1340259313583374,6.588662654394284e-05,0.00014785696112085134
bn1.weight,587,actor,0.7432941198348999,0.3482024371623993,7.583586011605803e-06,9.34833224164322e-05
fc1.bias,587,critic,-0.0006118585588410497,0.1179177463054657,1.21107149916172e-12,1.884092361292833e-11
fc3.weight,587,actor,0.015428690239787102,0.49463075399398804,2.4402503186138347e-05,0.0001364727650070563
fc3.weight,587,critic,-0.009183693677186966,0.10701701045036316,5.4998003179207444e-05,0.03472546860575676
fc2.bias,587,critic,-0.07010703533887863,0.10451515763998032,0.0006834673113189638,0.006156782153993845
fc2.bias,587,actor,-0.015454398468136787,0.12996071577072144,3.0481508019875037e-06,3.493677650112659e-05
bn1.bias,587,critic,-0.1828264743089676,0.10308942198753357,0.00027889892226085067,0.004504790063947439
bn1.bias,587,actor,-0.1324378401041031,0.1330847591161728,4.684055056713987e-06,9.554874122841284e-05
bn1.weight,587,critic,0.44861647486686707,0.2520636022090912,0.0003183762892149389,0.004230553284287453
fc1.bias,587,actor,-0.0006124897045083344,0.11791852861642838,-4.412993543723501e-14,2.1243892062150493e-12
fc1.weight,587,actor,0.0068662092089653015,0.2412400096654892,8.51824381697952e-07,9.850918286247179e-05
fc1.weight,588,actor,0.007248653098940849,0.24176956713199615,6.0115762607892975e-06,0.00014986975293140858
fc1.weight,588,critic,0.016218973323702812,0.2141009271144867,-4.658938996726647e-05,0.002017403021454811
fc2.bias,588,critic,-0.07021783292293549,0.1048491820693016,0.0007118360954336822,0.006337282247841358
fc3.bias,588,critic,0.11177629977464676,0.0,-1.0001009702682495,0.0
fc3.bias,588,actor,-0.0682913213968277,0.13921676576137543,0.00013142616080585867,0.00032430849387310445
fc1.bias,588,actor,-0.0006122961640357971,0.11791856586933136,6.833648772720802e-13,4.8810829510193e-12
fc1.bias,588,critic,-0.000611860363278538,0.1179177463054657,2.2776509953255364e-13,1.5321320601113797e-11
fc2.bias,588,actor,-0.015938512980937958,0.12993794679641724,5.197233349463204e-06,3.84475861210376e-05
bn1.bias,588,critic,-0.1832606941461563,0.1029215082526207,0.00032124656718224287,0.005103106610476971
bn1.weight,588,actor,0.7428399920463562,0.34904515743255615,1.6142882941494463e-06,0.00011561440624063835
bn1.weight,588,critic,0.44884786009788513,0.2522738575935364,0.0002934060466941446,0.004667902830988169
fc3.weight,588,critic,-0.009348206222057343,0.10744025558233261,7.60146212996915e-05,0.03450154513120651
fc3.weight,588,actor,0.014901025220751762,0.4955832064151764,2.3421291189151816e-05,0.000145063255331479
fc2.weight,588,actor,-0.06431101262569427,0.25558796525001526,9.57328893491649e-07,1.7154721717815846e-05
fc2.weight,588,critic,-0.0450478158891201,0.12799784541130066,8.772881847107783e-05,0.0009631087305024266
bn1.bias,588,actor,-0.1323024183511734,0.13420560956001282,-2.1868638214073144e-05,0.00013379509618971497
fc1.weight,589,actor,0.007105547934770584,0.24216872453689575,4.100915703020291e-06,0.00015849385818000883
fc2.bias,589,actor,-0.01657896488904953,0.1297106295824051,3.24589632327843e-06,3.222919622203335e-05
fc2.bias,589,critic,-0.07041015475988388,0.10528755933046341,0.0007172971381805837,0.00628299405798316
fc3.bias,589,actor,-0.06952925026416779,0.13754309713840485,0.00015725349658168852,8.521086419932544e-05
fc3.bias,589,critic,0.11204385757446289,0.0,-0.9999736547470093,0.0
fc1.weight,589,critic,0.016106730327010155,0.21466092765331268,-1.3858015336154494e-05,0.001964312046766281
fc2.weight,589,actor,-0.06463366746902466,0.2558095455169678,7.252688760672754e-07,1.619902832317166e-05
fc1.bias,589,critic,-0.0006118617602623999,0.1179177463054657,-1.8250635377969893e-12,1.8862075096270914e-11
bn1.bias,589,critic,-0.1830628663301468,0.10347748547792435,0.00042712700087577105,0.0047636497765779495
bn1.bias,589,actor,-0.1324213594198227,0.13430453836917877,-6.596103048650548e-06,8.912702469388023e-05
fc2.weight,589,critic,-0.045190129429101944,0.12821607291698456,8.518123649992049e-05,0.0009358956594951451
fc1.bias,589,actor,-0.0006124923820607364,0.117918461561203,-5.704920585415663e-13,7.43961923316272e-12
bn1.weight,589,critic,0.44914233684539795,0.25204896926879883,0.0003843731537926942,0.004452913999557495
bn1.weight,589,actor,0.743628740310669,0.3482402265071869,-1.4745794487680541e-06,8.236776920966804e-05
fc3.weight,589,actor,0.01576157845556736,0.4959368109703064,2.6277528377249837e-05,0.00010999029473168775
fc3.weight,589,critic,-0.009036343544721603,0.10800100117921829,0.0005319315241649747,0.03372415155172348
bn1.bias,590,critic,-0.18357235193252563,0.10394276678562164,0.0003497558936942369,0.0049926359206438065
bn1.bias,590,actor,-0.13183927536010742,0.13416853547096252,2.3687575776421e-06,0.00010694730008253828
fc3.bias,590,actor,-0.07187850028276443,0.1401006430387497,0.00021124890190549195,3.3379819797119126e-05
fc1.bias,590,critic,-0.0006118624587543309,0.1179177463054657,2.885320292151522e-13,1.663143581187576e-11
bn1.weight,590,critic,0.44902199506759644,0.2522502839565277,0.00033097167033702135,0.004538545850664377
bn1.weight,590,actor,0.7444101572036743,0.3480512797832489,4.888295734417625e-06,9.718306682771072e-05
fc3.weight,590,critic,-0.009089358150959015,0.10850226134061813,0.0006280732341110706,0.03298790380358696
fc3.weight,590,actor,0.01636248081922531,0.4966999888420105,5.3072402806719765e-05,0.00017376866890117526
fc3.bias,590,critic,0.11300550401210785,0.0,-0.9997888207435608,0.0
fc1.bias,590,actor,-0.0006125556537881494,0.11791825294494629,4.429322035016947e-13,4.704921782033855e-12
fc2.bias,590,actor,-0.0169108584523201,0.13070911169052124,6.049631195992333e-08,3.922797623090446e-05
fc2.bias,590,critic,-0.07070597261190414,0.10526853799819946,0.0006735169445164502,0.006268881261348724
fc1.weight,590,critic,0.016260452568531036,0.21494410932064056,-3.810262933257036e-05,0.001969563076272607
fc1.weight,590,actor,0.007006986066699028,0.2426319271326065,-7.331604479077214e-08,0.00013639444659929723
fc2.weight,590,actor,-0.06506378203630447,0.2561121881008148,5.5316004221594994e-08,1.849946602305863e-05
fc2.weight,590,critic,-0.04530850797891617,0.12844951450824738,8.211883687181398e-05,0.0009648422710597515
fc2.bias,591,actor,-0.01621694676578045,0.12995721399784088,-3.5091159134026384e-07,4.7956105845514685e-05
fc1.bias,591,actor,-0.0006123901112005115,0.11791815608739853,-5.845331000915027e-14,4.104144975258794e-12
fc2.bias,591,critic,-0.07095534354448318,0.10540663450956345,0.0006415959796868265,0.006427445448935032
fc3.weight,591,critic,-0.009151406586170197,0.10935822129249573,0.00039649324025958776,0.03414667025208473
fc1.bias,591,critic,-0.0006118591991253197,0.1179177463054657,1.0482288865035216e-12,2.1135806646532806e-11
bn1.bias,591,critic,-0.18460336327552795,0.10388831049203873,0.0004581838147714734,0.0052335732616484165
bn1.bias,591,actor,-0.13324181735515594,0.135080486536026,-5.991739271848928e-06,0.00012513049296103418
bn1.weight,591,actor,0.7447299361228943,0.3483020067214966,3.2494126571691595e-06,0.00011409430589992553
fc3.bias,591,actor,-0.06931966543197632,0.13731898367404938,0.0003148818504996598,0.00021461831056512892
fc3.bias,591,critic,0.11342954635620117,0.0,-1.0002902746200562,0.0
fc1.weight,591,critic,0.016203736886382103,0.21589989960193634,-3.0253084332798608e-05,0.002197551541030407
fc1.weight,591,actor,0.007200331427156925,0.24386543035507202,-6.628650339735032e-07,0.0001619439572095871
fc2.weight,591,actor,-0.06490914523601532,0.25683698058128357,2.7093047805237802e-09,1.8578408344183117e-05
fc2.weight,591,critic,-0.045549992471933365,0.12917234003543854,8.330240962095559e-05,0.000956486037466675
fc3.weight,591,actor,0.01740940473973751,0.4991249144077301,5.1793445891235024e-05,0.0001501510851085186
bn1.weight,591,critic,0.44957777857780457,0.25174158811569214,0.0004296952683944255,0.004832698032259941
fc3.weight,592,critic,-0.00889576505869627,0.10956887900829315,0.000723706791177392,0.032963622361421585
fc3.weight,592,actor,0.0175398588180542,0.5000142455101013,-2.4056414986262098e-05,9.862874867394567e-05
bn1.bias,592,actor,-0.13361728191375732,0.13481023907661438,1.996643732127268e-06,9.557971497997642e-05
bn1.bias,592,critic,-0.1842043399810791,0.10433409363031387,0.0005238080048002303,0.004868653602898121
fc2.weight,592,actor,-0.06487692147493362,0.25714853405952454,3.430380601798788e-08,1.3814052181260195e-05
fc2.bias,592,actor,-0.016097262501716614,0.13153862953186035,-6.004867003639447e-08,2.815472544170916e-05
fc1.bias,592,actor,-0.0006123901112005115,0.11791807413101196,-3.410743367425473e-13,2.703343625343191e-12
fc1.bias,592,critic,-0.0006118587916716933,0.1179177537560463,1.6198899860375704e-12,2.2495127288690853e-11
fc2.weight,592,critic,-0.045641642063856125,0.12944763898849487,6.113341078162193e-05,0.0009066687198355794
bn1.weight,592,critic,0.4498850405216217,0.25207340717315674,0.0004053942102473229,0.004372477997094393
bn1.weight,592,actor,0.7448400259017944,0.3486683964729309,-6.388033852999797e-07,8.646574860904366e-05
fc3.bias,592,actor,-0.07423972338438034,0.13737182319164276,-0.0001511024311184883,1.845542101364117e-05
fc1.weight,592,critic,0.016281789168715477,0.2163105309009552,-0.00010824621131177992,0.0017642671009525657
fc1.weight,592,actor,0.007259925361722708,0.24414488673210144,-4.792330514646892e-07,0.00014542989083565772
fc2.bias,592,critic,-0.07101530581712723,0.10557374358177185,0.0005027877050451934,0.006062864325940609
fc3.bias,592,critic,0.11278342455625534,0.0,-1.0000196695327759,0.0
bn1.bias,593,actor,-0.13519322872161865,0.13553817570209503,-1.3483562725014053e-05,0.0001181945190182887
bn1.bias,593,critic,-0.18484856188297272,0.10429298132658005,0.0004134380433242768,0.004945242777466774
fc3.weight,593,critic,-0.009530250914394855,0.11017242819070816,0.0005676372675225139,0.03522429242730141
fc3.bias,593,critic,0.11372894793748856,0.0,-0.9999036192893982,0.0
fc3.weight,593,actor,0.01785244606435299,0.5035044550895691,6.4082187236635946e-06,0.00014929457393009216
fc3.bias,593,actor,-0.07485419511795044,0.13430845737457275,4.201295814709738e-05,0.0001396859297528863
fc2.weight,593,critic,-0.04590756073594093,0.1301395148038864,8.45159447635524e-05,0.0009332458721473813
fc2.weight,593,actor,-0.06460553407669067,0.25811246037483215,3.6415175941328926e-07,1.8612394342198968e-05
bn1.weight,593,actor,0.7457549571990967,0.34910786151885986,-9.42936367209768e-06,0.00010754533286672086
bn1.weight,593,critic,0.45025941729545593,0.2513508200645447,0.00041788749513216317,0.004514307249337435
fc2.bias,593,actor,-0.013843785971403122,0.13116948306560516,1.293092736887047e-06,3.415420724195428e-05
fc2.bias,593,critic,-0.07166211307048798,0.10601510852575302,0.0006461798911914229,0.006171901244670153
fc1.weight,593,actor,0.007271370850503445,0.2450050711631775,-1.1840157867482048e-06,0.00016158506332430989
fc1.weight,593,critic,0.016176730394363403,0.21728257834911346,-5.706037700292654e-05,0.0020156712271273136
fc1.bias,593,critic,-0.0006118583842180669,0.1179177463054657,2.753715875117302e-12,2.06414694364776e-11
fc1.bias,593,actor,-0.000612410600297153,0.11791839450597763,-3.8241691714333004e-13,4.4109451334539695e-12
fc1.bias,594,critic,-0.0006118582095950842,0.1179177537560463,5.292924301972257e-13,2.102930329872521e-11
fc1.bias,594,actor,-0.0006122320774011314,0.11791852116584778,3.5555735330809746e-13,4.051201214771982e-12
fc3.weight,594,critic,-0.00932979304343462,0.11113698035478592,0.0007690667407587171,0.03439002111554146
fc3.weight,594,actor,0.018807385116815567,0.5049265623092651,-2.6777945095091127e-05,0.00010040763299912214
bn1.bias,594,actor,-0.13481548428535461,0.1367315798997879,-2.239483137600473e-06,8.320748747792095e-05
fc2.weight,594,critic,-0.04595654830336571,0.1305467188358307,8.632272511022165e-05,0.000956085801590234
bn1.bias,594,critic,-0.1850663423538208,0.10478442162275314,0.00040862025343813,0.005149082280695438
bn1.weight,594,critic,0.45046937465667725,0.2510926425457001,0.0004375013231765479,0.00472936499863863
bn1.weight,594,actor,0.7463151812553406,0.3487050235271454,-2.494990667400998e-06,8.648975199321285e-05
fc2.weight,594,actor,-0.06505459547042847,0.2584925591945648,-1.0573663900004249e-07,1.3819935702485964e-05
fc1.weight,594,critic,0.016148991882801056,0.21776795387268066,2.8910579203511588e-05,0.0021508175414055586
fc3.bias,594,actor,-0.0767773762345314,0.1349421888589859,-9.900217992253602e-05,3.274756090831943e-05
fc3.bias,594,critic,0.11430025845766068,0.0,-0.9999265670776367,0.0
fc2.bias,594,actor,-0.014591749757528305,0.1325298249721527,-9.239263931704045e-07,2.810272235365119e-05
fc2.bias,594,critic,-0.0716574564576149,0.10613249242305756,0.0007219859980978072,0.0062333703972399235
fc1.weight,594,actor,0.007306522224098444,0.24569106101989746,-4.349640505552088e-07,0.00014866687706671655
bn1.bias,595,critic,-0.1855589896440506,0.10461557656526566,0.00045801058877259493,0.004966386593878269
bn1.bias,595,actor,-0.1347028911113739,0.1363612711429596,3.4284498724446166e-06,7.098532660165802e-05
fc3.bias,595,actor,-0.07907383888959885,0.13284626603126526,3.2827265386004e-05,0.00018748719594441354
fc3.bias,595,critic,0.11465012282133102,0.0,-0.9999504685401917,0.0
fc3.weight,595,actor,0.018830619752407074,0.5071554780006409,7.982443094078917e-06,9.135430445894599e-05
fc3.weight,595,critic,-0.009917974472045898,0.11093796044588089,0.000716238166205585,0.033407192677259445
fc2.bias,595,critic,-0.07274781167507172,0.10722465813159943,0.0006211166037246585,0.006438101176172495
fc2.bias,595,actor,-0.014170020818710327,0.1318335384130478,-1.4536364005834912e-06,2.3445687475032173e-05
fc1.bias,595,actor,-0.0006123541388660669,0.11791844666004181,-2.0546169203928405e-13,3.6310887022855676e-12
fc1.bias,595,critic,-0.0006118579767644405,0.1179177463054657,-1.3768743090114555e-12,3.11689458964981e-11
bn1.weight,595,critic,0.4508892595767975,0.25093603134155273,0.00040837193955667317,0.004682120401412249
bn1.weight,595,actor,0.7469894886016846,0.3490889072418213,-3.1380538985104067e-06,6.468890205724165e-05
fc2.weight,595,critic,-0.046316780149936676,0.1309967339038849,7.653878856217489e-05,0.0009477622807025909
fc2.weight,595,actor,-0.06497792899608612,0.25918543338775635,-2.1052488818895654e-07,1.0804507837747224e-05
fc1.weight,595,critic,0.016050364822149277,0.21857859194278717,-4.029530464322306e-05,0.0019669595640152693
fc1.weight,595,actor,0.007473138626664877,0.24654367566108704,3.411337729630759e-06,0.00013214141654316336
fc3.bias,596,critic,0.11481714993715286,0.0,-1.0001682043075562,0.0
fc3.bias,596,actor,-0.08118192851543427,0.13260364532470703,-0.00010032304999185726,5.959993359283544e-05
fc2.weight,596,critic,-0.04659160599112511,0.1316738873720169,8.130657079163939e-05,0.0009517909493297338
fc2.weight,596,actor,-0.06540943682193756,0.25985297560691833,-4.1292443597740203e-07,1.8418159015709534e-05
fc1.bias,596,critic,-0.0006118588498793542,0.1179177463054657,2.3120593981018622e-12,2.283633004918073e-11
bn1.bias,596,actor,-0.13453927636146545,0.1355956643819809,1.0371519238105975e-05,0.0001484364620409906
fc1.bias,596,actor,-0.0006123798666521907,0.11791855841875076,-2.9059288070461264e-13,3.255577448249558e-12
bn1.bias,596,critic,-0.18652644753456116,0.10404771566390991,0.0004600848478730768,0.004837337415665388
fc3.weight,596,critic,-0.010633805766701698,0.11189665645360947,0.0003194854944013059,0.034333325922489166
fc2.bias,596,critic,-0.0725136548280716,0.10697649419307709,0.0007177421357482672,0.0064132134430110455
fc3.weight,596,actor,0.01866455003619194,0.5098739266395569,-2.922922976722475e-05,0.00013875604781787843
bn1.weight,596,actor,0.7477036118507385,0.3493359386920929,8.719296602066606e-06,0.00014066572475712746
bn1.weight,596,critic,0.45147204399108887,0.25080108642578125,0.00045575626427307725,0.004676565527915955
fc1.weight,596,actor,0.007180017419159412,0.24705073237419128,9.762040917848935e-07,0.00012730267189908773
fc1.weight,596,critic,0.016260359436273575,0.21934658288955688,-4.588774390867911e-05,0.0021097855642437935
fc2.bias,596,actor,-0.014253622852265835,0.13274113833904266,-1.523292439742363e-06,3.969778845203109e-05
bn1.weight,597,actor,0.7482333779335022,0.34933435916900635,-9.379294169775676e-06,0.00012998853344470263
bn1.weight,597,critic,0.45106804370880127,0.2508215308189392,0.0004081198712810874,0.004327675327658653
fc3.weight,597,actor,0.018220212310552597,0.5137843489646912,5.672354745911434e-05,0.0002443245321046561
fc1.bias,597,critic,-0.0006118592573329806,0.1179177463054657,2.5734178243225214e-13,1.913561843702727e-11
fc1.weight,597,actor,0.007167172152549028,0.24794930219650269,2.6968380097969202e-06,0.00035027609555982053
fc1.weight,597,critic,0.016281915828585625,0.2204427570104599,3.2572625059401616e-05,0.0018399235559627414
fc2.weight,597,actor,-0.06594030559062958,0.26084989309310913,-1.9726884659121424e-07,2.3787986719980836e-05
fc2.weight,597,critic,-0.04678589850664139,0.13251714408397675,9.269207657780498e-05,0.0009017196134664118
fc1.bias,597,actor,-0.0006123360944911838,0.11791834235191345,-2.1240222579897716e-13,3.777290546319589e-12
fc3.weight,597,critic,-0.010766100138425827,0.11286397278308868,0.0010291372891515493,0.032577306032180786
bn1.bias,597,critic,-0.18851624429225922,0.10490177571773529,0.0003553908027242869,0.004579588305205107
bn1.bias,597,actor,-0.13553132116794586,0.1365571916103363,7.618082236149348e-07,0.00014650971570517868
fc3.bias,597,actor,-0.08050607144832611,0.1374279409646988,0.00011808934505097568,0.00040248033474199474
fc3.bias,597,critic,0.11612319201231003,0.0,-0.9997645020484924,0.0
fc2.bias,597,actor,-0.01474799681454897,0.13388179242610931,-9.373583793603757e-07,5.2901115850545466e-05
fc2.bias,597,critic,-0.07256285101175308,0.10753269493579865,0.0007855317671783268,0.006172559689730406
fc1.weight,598,actor,0.007127550896257162,0.24808642268180847,1.7005165773298359e-06,0.0001470966963097453
fc2.bias,598,critic,-0.07251270860433578,0.10772121697664261,0.0006102404440753162,0.006477410905063152
fc1.weight,598,critic,0.01629027910530567,0.22085538506507874,-8.24882517918013e-05,0.0019479570910334587
fc3.bias,598,actor,-0.08066815882921219,0.13475239276885986,-4.057007026858628e-05,0.0002948661567643285
fc3.bias,598,critic,0.1160452738404274,0.0,-0.9999063014984131,0.0
fc1.bias,598,actor,-0.0006124702049419284,0.11791818588972092,3.0897013463329626e-13,4.146898102685981e-12
fc1.bias,598,critic,-0.0006118613528087735,0.1179177537560463,2.102304224801954e-12,2.987645200680511e-11
fc2.bias,598,actor,-0.014525744132697582,0.13439401984214783,6.341107905427634e-08,3.307587394374423e-05
bn1.bias,598,critic,-0.1887485831975937,0.10509677976369858,0.0006243428797461092,0.005146017763763666
bn1.bias,598,actor,-0.1360200196504593,0.13679413497447968,-3.432518042245647e-06,8.638896542834118e-05
fc2.weight,598,actor,-0.06569954007863998,0.26109442114830017,-1.3754861072357016e-07,1.427347342541907e-05
fc2.weight,598,critic,-0.046785563230514526,0.13273027539253235,7.210598414530978e-05,0.0009559058817103505
bn1.weight,598,critic,0.45126768946647644,0.2509285807609558,0.0005869739688932896,0.004915271885693073
bn1.weight,598,actor,0.7484315633773804,0.3491819500923157,-1.0533268550716457e-06,7.740190631011501e-05
fc3.weight,598,actor,0.018909616395831108,0.5147001147270203,-1.761603562044911e-05,0.0001224001171067357
fc3.weight,598,critic,-0.010139592923223972,0.11337517946958542,0.0007846707594580948,0.03326094523072243
fc2.weight,599,actor,-0.06561709940433502,0.2614559829235077,6.314763254522404e-07,2.1336949430406094e-05
fc2.weight,599,critic,-0.04685988277196884,0.1329428255558014,8.039009117055684e-05,0.000966812833212316
fc2.bias,599,critic,-0.07246118038892746,0.10811147093772888,0.0006265497650019825,0.006684267893433571
fc2.bias,599,actor,-0.014209382236003876,0.13402745127677917,3.138381771350396e-06,5.1676361181307584e-05
fc1.weight,599,actor,0.007059875410050154,0.24836298823356628,5.42196221431368e-06,0.0001813658163882792
fc3.weight,599,critic,-0.010675983503460884,0.11355524510145187,0.00048042775597423315,0.033934663981199265
fc1.weight,599,critic,0.016260938718914986,0.22112126648426056,-6.033217505319044e-05,0.002074713120236993
bn1.weight,599,actor,0.7488135695457458,0.34904396533966064,3.651432507467689e-06,0.00013385232887230814
fc3.bias,599,actor,-0.08023594319820404,0.1378011703491211,-0.00024212466087192297,0.00017771632701624185
fc3.bias,599,critic,0.11627405881881714,0.0,-1.000022530555725,0.0
bn1.weight,599,critic,0.45154884457588196,0.2507106065750122,0.00047743573668412864,0.004934943746775389
fc1.bias,599,critic,-0.0006118589080870152,0.1179177463054657,2.2376978742189024e-12,2.725078149246052e-11
fc1.bias,599,actor,-0.0006124002393335104,0.11791817098855972,2.097084679031965e-14,3.072934918676995e-12
bn1.bias,599,actor,-0.1360325664281845,0.13680586218833923,7.157625077525154e-06,0.00013421333278529346
fc3.weight,599,actor,0.019178545102477074,0.5159276723861694,-4.961456579621881e-05,0.0001650868507567793
bn1.bias,599,critic,-0.18893735110759735,0.10518189519643784,0.00045086577301844954,0.005120713729411364
fc1.weight,600,actor,0.007109660655260086,0.24886736273765564,2.0533424560653657e-07,0.0001451071148039773
fc2.bias,600,actor,-0.014572607353329659,0.13285626471042633,-3.963707513321424e-06,2.4064835088211112e-05
fc2.bias,600,critic,-0.07304225862026215,0.10780774801969528,0.0006742451223544776,0.006293572019785643
bn1.weight,600,actor,0.7487336993217468,0.3498028516769409,-1.0521258673179545e-06,8.220876043196768e-05
bn1.weight,600,critic,0.45205411314964294,0.25059840083122253,0.000499790592584759,0.0045745763927698135
fc2.weight,600,critic,-0.047089509665966034,0.1333099901676178,7.604218990309164e-05,0.0009094111737795174
